Date,Open,High,Low,Close,Adj Close,Volume
2021-08-18,7.400000,7.400000,7.400000,7.400000,7.207811,0
2021-08-19,7.400000,7.400000,7.400000,7.400000,7.207811,0
2021-08-20,7.400000,7.400000,7.400000,7.400000,7.207811,0
2021-08-23,7.400000,7.400000,7.400000,7.400000,7.207811,0
2021-08-24,7.400000,7.400000,7.400000,7.400000,7.207811,0
2021-08-25,8.040000,8.040000,8.040000,8.040000,7.831189,363
2021-08-26,8.040000,8.040000,8.040000,8.040000,7.831189,0
2021-08-27,8.040000,8.040000,8.040000,8.040000,7.831189,0
2021-08-30,8.040000,8.040000,8.040000,8.040000,7.831189,0
2021-08-31,8.040000,8.040000,8.040000,8.040000,7.831189,0
2021-09-01,8.040000,8.040000,8.040000,8.040000,7.831189,0
2021-09-02,8.040000,8.040000,8.040000,8.040000,7.831189,0
2021-09-03,8.040000,8.040000,8.040000,8.040000,7.831189,0
2021-09-07,8.040000,8.040000,8.040000,8.040000,7.831189,0
2021-09-08,8.040000,8.040000,8.040000,8.040000,7.831189,0
2021-09-09,8.040000,8.040000,8.040000,8.040000,7.831189,0
2021-09-10,8.040000,8.040000,8.040000,8.040000,7.831189,0
2021-09-13,8.040000,8.040000,8.040000,8.040000,7.831189,0
2021-09-14,8.040000,8.040000,8.040000,8.040000,7.831189,0
2021-09-15,8.040000,8.040000,8.040000,8.040000,7.831189,0
2021-09-16,9.160000,9.160000,9.160000,9.160000,8.922101,484
2021-09-17,9.160000,9.160000,9.160000,9.160000,8.922101,0
2021-09-20,9.160000,9.160000,9.160000,9.160000,8.922101,0
2021-09-21,9.160000,9.160000,9.160000,9.160000,8.922101,0
2021-09-22,9.160000,9.160000,9.160000,9.160000,8.922101,0
2021-09-23,10.485000,10.485000,10.485000,10.485000,10.212688,250
2021-09-24,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-09-27,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-09-28,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-09-29,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-09-30,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-10-01,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-10-04,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-10-05,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-10-06,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-10-07,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-10-08,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-10-11,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-10-12,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-10-13,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-10-14,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-10-15,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-10-18,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-10-19,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-10-20,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-10-21,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-10-22,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-10-25,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-10-26,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-10-27,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-10-28,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-10-29,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-11-01,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-11-02,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-11-03,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-11-04,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-11-05,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-11-08,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-11-09,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-11-10,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-11-11,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-11-12,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-11-15,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-11-16,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-11-17,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-11-18,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-11-19,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-11-22,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-11-23,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-11-24,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-11-26,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-11-29,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-11-30,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-12-01,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-12-02,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-12-03,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-12-06,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-12-07,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-12-08,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-12-09,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-12-10,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-12-13,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-12-14,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-12-15,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-12-16,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-12-17,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-12-20,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-12-21,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-12-22,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-12-23,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-12-27,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-12-28,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-12-29,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-12-30,10.485000,10.485000,10.485000,10.485000,10.212688,0
2021-12-31,10.485000,10.485000,10.485000,10.485000,10.212688,0
2022-01-03,10.485000,10.485000,10.485000,10.485000,10.212688,0
2022-01-04,10.485000,10.485000,10.485000,10.485000,10.212688,0
2022-01-05,10.485000,10.485000,10.485000,10.485000,10.212688,0
2022-01-06,10.485000,10.485000,10.485000,10.485000,10.212688,0
2022-01-07,10.485000,10.485000,10.485000,10.485000,10.212688,0
2022-01-10,10.485000,10.485000,10.485000,10.485000,10.212688,0
2022-01-11,10.485000,10.485000,10.485000,10.485000,10.212688,0
2022-01-12,10.485000,10.485000,10.485000,10.485000,10.212688,0
2022-01-13,10.485000,10.485000,10.485000,10.485000,10.212688,0
2022-01-14,10.485000,10.485000,10.485000,10.485000,10.212688,0
2022-01-18,10.485000,10.485000,10.485000,10.485000,10.212688,0
2022-01-19,10.485000,10.485000,10.485000,10.485000,10.212688,0
2022-01-20,10.485000,10.485000,10.485000,10.485000,10.212688,0
2022-01-21,10.485000,10.485000,10.485000,10.485000,10.212688,0
2022-01-24,10.485000,10.485000,10.485000,10.485000,10.212688,0
2022-01-25,10.485000,10.485000,10.485000,10.485000,10.212688,0
2022-01-26,10.485000,10.485000,10.485000,10.485000,10.212688,0
2022-01-27,10.485000,10.485000,10.485000,10.485000,10.212688,0
2022-01-28,10.485000,10.485000,10.485000,10.485000,10.212688,0
2022-01-31,12.000000,12.000000,12.000000,12.000000,11.688342,824
2022-02-01,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-02-02,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-02-03,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-02-04,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-02-07,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-02-08,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-02-09,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-02-10,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-02-11,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-02-14,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-02-15,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-02-16,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-02-17,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-02-18,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-02-22,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-02-23,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-02-24,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-02-25,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-02-28,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-03-01,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-03-02,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-03-03,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-03-04,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-03-07,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-03-08,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-03-09,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-03-10,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-03-11,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-03-14,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-03-15,12.000000,12.000000,12.000000,12.000000,11.688342,0
2022-03-16,12.000000,12.000000,12.000000,12.000000,12.000000,0
2022-03-17,12.000000,12.000000,12.000000,12.000000,12.000000,0
2022-03-18,12.000000,12.000000,12.000000,12.000000,12.000000,0
2022-03-21,12.000000,12.000000,12.000000,12.000000,12.000000,0
2022-03-22,12.000000,12.000000,12.000000,12.000000,12.000000,0
2022-03-23,12.000000,12.000000,12.000000,12.000000,12.000000,0
2022-03-24,12.000000,12.000000,12.000000,12.000000,12.000000,0
2022-03-25,12.000000,12.000000,12.000000,12.000000,12.000000,0
2022-03-28,12.000000,12.000000,12.000000,12.000000,12.000000,0
2022-03-29,12.000000,12.000000,12.000000,12.000000,12.000000,0
2022-03-30,12.000000,12.000000,12.000000,12.000000,12.000000,0
2022-03-31,12.000000,12.000000,12.000000,12.000000,12.000000,0
2022-04-01,12.000000,12.000000,12.000000,12.000000,12.000000,0
2022-04-04,11.840000,11.840000,11.840000,11.840000,11.840000,3290
2022-04-05,11.840000,11.840000,11.840000,11.840000,11.840000,0
2022-04-06,11.840000,11.840000,11.840000,11.840000,11.840000,0
2022-04-07,11.840000,11.840000,11.840000,11.840000,11.840000,0
2022-04-08,11.840000,11.840000,11.840000,11.840000,11.840000,0
2022-04-11,11.840000,11.840000,11.840000,11.840000,11.840000,0
2022-04-12,11.840000,11.840000,11.840000,11.840000,11.840000,0
2022-04-13,11.840000,11.840000,11.840000,11.840000,11.840000,0
2022-04-14,11.840000,11.840000,11.840000,11.840000,11.840000,0
2022-04-18,11.840000,11.840000,11.840000,11.840000,11.840000,0
2022-04-19,11.840000,11.840000,11.840000,11.840000,11.840000,0
2022-04-20,11.840000,11.840000,11.840000,11.840000,11.840000,0
2022-04-21,11.840000,11.840000,11.840000,11.840000,11.840000,0
2022-04-22,11.840000,11.840000,11.840000,11.840000,11.840000,0
2022-04-25,11.840000,11.840000,11.840000,11.840000,11.840000,0
2022-04-26,11.840000,11.840000,11.840000,11.840000,11.840000,0
2022-04-27,11.840000,11.840000,11.840000,11.840000,11.840000,0
2022-04-28,11.840000,11.840000,11.840000,11.840000,11.840000,0
2022-04-29,11.840000,11.840000,11.840000,11.840000,11.840000,0
2022-05-02,11.840000,11.840000,11.840000,11.840000,11.840000,0
2022-05-03,11.840000,11.840000,11.840000,11.840000,11.840000,0
2022-05-04,11.840000,11.840000,11.840000,11.840000,11.840000,0
2022-05-05,11.840000,11.840000,11.840000,11.840000,11.840000,0
2022-05-06,9.090000,9.090000,9.090000,9.090000,9.090000,100
2022-05-09,9.090000,9.090000,9.090000,9.090000,9.090000,0
2022-05-10,9.120000,9.120000,9.120000,9.120000,9.120000,100
2022-05-11,9.120000,9.120000,9.120000,9.120000,9.120000,0
2022-05-12,9.120000,9.120000,9.120000,9.120000,9.120000,0
2022-05-13,9.120000,9.120000,9.120000,9.120000,9.120000,0
2022-05-16,9.120000,9.120000,9.120000,9.120000,9.120000,0
2022-05-17,9.120000,9.120000,9.120000,9.120000,9.120000,0
2022-05-18,9.120000,9.120000,9.120000,9.120000,9.120000,0
2022-05-19,9.120000,9.120000,9.120000,9.120000,9.120000,0
2022-05-20,9.700000,9.730000,9.700000,9.730000,9.730000,400
2022-05-23,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-05-24,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-05-25,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-05-26,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-05-27,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-05-31,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-06-01,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-06-02,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-06-03,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-06-06,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-06-07,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-06-08,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-06-09,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-06-10,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-06-13,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-06-14,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-06-15,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-06-16,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-06-17,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-06-21,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-06-22,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-06-23,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-06-24,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-06-27,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-06-28,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-06-29,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-06-30,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-07-01,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-07-05,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-07-06,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-07-07,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-07-08,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-07-11,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-07-12,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-07-13,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-07-14,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-07-15,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-07-18,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-07-19,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-07-20,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-07-21,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-07-22,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-07-25,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-07-26,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-07-27,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-07-28,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-07-29,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-08-01,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-08-02,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-08-03,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-08-04,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-08-05,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-08-08,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-08-09,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-08-10,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-08-11,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-08-12,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-08-15,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-08-16,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-08-17,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-08-18,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-08-19,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-08-22,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-08-23,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-08-24,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-08-25,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-08-26,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-08-29,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-08-30,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-08-31,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-09-01,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-09-02,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-09-06,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-09-07,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-09-08,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-09-09,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-09-12,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-09-13,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-09-14,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-09-15,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-09-16,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-09-19,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-09-20,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-09-21,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-09-22,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-09-23,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-09-26,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-09-27,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-09-28,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-09-29,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-09-30,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-10-03,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-10-04,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-10-05,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-10-06,9.730000,9.730000,9.730000,9.730000,9.730000,0
2022-10-07,9.730000,9.730000,9.730000,9.730000,9.730000,0
